# Third Tmm connector on main view (X), called C0 for chamber Tmm type
# 2014 - 04 - 04 M.Bianco
# Panasonic pin  # multilayer # layer # readout # Strip
2  	0	0	X	265
3  	0	0	X	264
4  	0	0	X	266
5  	0	0	X	263
6  	0	0	X	267
7  	0	0	X	262
8  	0	0	X	268
9  	0	0	X	261
10 	0	0	X	269
11 	0	0	X	260
12 	0	0	X	270
13 	0	0	X	259
14 	0	0	X	271
15 	0	0	X	258
16 	0	0	X	272
17 	0	0	X	257
18 	0	0	X	273
19 	0	0	X	256
20 	0	0	X	274
21 	0	0	X	255
22 	0	0	X	275
23 	0	0	X	254
24 	0	0	X	276
25 	0	0	X	253
26 	0	0	X	277
27 	0	0	X	252
28 	0	0	X	278
29 	0	0	X	251
30 	0	0	X	279
31 	0	0	X	250
32 	0	0	X	280
33 	0	0	X	249
34 	0	0	X	281
35 	0	0	X	248
36 	0	0	X	282
37 	0	0	X	247
38 	0	0	X	283
39 	0	0	X	246
40 	0	0	X	284
41 	0	0	X	245
42 	0	0	X	285
43 	0	0	X	244
44 	0	0	X	286
45 	0	0	X	243
46 	0	0	X	287
47 	0	0	X	242
48 	0	0	X	288
49 	0	0	X	241
50 	0	0	X	289
51 	0	0	X	240
52 	0	0	X	290
53 	0	0	X	239
54 	0	0	X	291
55 	0	0	X	-1
56 	0	0	X	292
57 	0	0	X	-1
58 	0	0	X	293
59 	0	0	X	-1
60 	0	0	X	294
61 	0	0	X	-1
62 	0	0	X	295
63 	0	0	X	-1
64 	0	0	X	296
65 	0	0	X	-1
66 	0	0	X	297
67 	0	0	X	360
68 	0	0	X	298
69 	0	0	X	359
70 	0	0	X	299
71 	0	0	X	358
72 	0	0	X	300
73 	0	0	X	357
74 	0	0	X	301
75 	0	0	X	356
76 	0	0	X	302
77 	0	0	X	355
78 	0	0	X	303
79 	0	0	X	354
80 	0	0	X	304
81 	0	0	X	353
82 	0	0	X	305
83 	0	0	X	352
84 	0	0	X	306
85 	0	0	X	351
86 	0	0	X	307
87 	0	0	X	350
88 	0	0	X	308
89 	0	0	X	349
90 	0	0	X	309
91 	0	0	X	348
92 	0	0	X	310
93 	0	0	X	347
94 	0	0	X	311
95 	0	0	X	346
96 	0	0	X	312
97 	0	0	X	345
98 	0	0	X	313
99 	0	0	X	344
100	0	0	X	314
101	0	0	X	343
102	0	0	X	315
103	0	0	X	342
104	0	0	X	316
105	0	0	X	341
106	0	0	X	317
107	0	0	X	340
108	0	0	X	318
109	0	0	X	339
110	0	0	X	319
111	0	0	X	338
112	0	0	X	320
113	0	0	X	337
114	0	0	X	321
115	0	0	X	336
116	0	0	X	322
117	0	0	X	335
118	0	0	X	323
119	0	0	X	334
120	0	0	X	324
121	0	0	X	333
122	0	0	X	325
123	0	0	X	332
124	0	0	X	326
125	0	0	X	331
126	0	0	X	327
127	0	0	X	330
128	0	0	X	328
129	0	0	X	329

