# First connector Layer0 chamber MMSW type
# 2014 - 08 - 02 M.Bianco
# Panasonic pin  # multilayer # layer # readout # Strip
2  	0	0	4	1024
3  	0	0	4	1023
4  	0	0	4	1022
5  	0	0	4	1021
6  	0	0	4	1020
7  	0	0	4	1019
8  	0	0	4	1018
9  	0	0	4	1017
10 	0	0	4	1016
11 	0	0	4	1015
12 	0	0	4	1014
13 	0	0	4	1013
14 	0	0	4	1012
15 	0	0	4	1011
16 	0	0	4	1010
17 	0	0	4	1009
18 	0	0	4	1008
19 	0	0	4	1007
20 	0	0	4	1006
21 	0	0	4	1005
22 	0	0	4	1004
23 	0	0	4	1003
24 	0	0	4	1002
25 	0	0	4	1001
26 	0	0	4	1000
27 	0	0	4	999 
28 	0	0	4	998 
29 	0	0	4	997 
30 	0	0	4	996 
31 	0	0	4	995 
32 	0	0	4	994 
33 	0	0	4	993 
34 	0	0	4	992 
35 	0	0	4	991 
36 	0	0	4	990 
37 	0	0	4	989 
38 	0	0	4	988 
39 	0	0	4	987 
40 	0	0	4	986 
41 	0	0	4	985 
42 	0	0	4	984 
43 	0	0	4	983 
44 	0	0	4	982 
45 	0	0	4	981 
46 	0	0	4	980 
47 	0	0	4	979 
48 	0	0	4	978 
49 	0	0	4	977 
50 	0	0	4	976 
51 	0	0	4	975 
52 	0	0	4	974 
53 	0	0	4	973 
54 	0	0	4	972 
55 	0	0	4	971 
56 	0	0	4	970 
57 	0	0	4	969 
58 	0	0	4	968 
59 	0	0	4	967 
60 	0	0	4	966 
61 	0	0	4	965 
62 	0	0	4	964 
63 	0	0	4	963 
64 	0	0	4	962 
65 	0	0	4	961 
66 	0	0	4	960 
67 	0	0	4	959 
68 	0	0	4	958 
69 	0	0	4	957 
70 	0	0	4	956 
71 	0	0	4	955 
72 	0	0	4	954 
73 	0	0	4	953 
74 	0	0	4	952 
75 	0	0	4	951 
76 	0	0	4	950 
77 	0	0	4	949 
78 	0	0	4	948 
79 	0	0	4	947 
80 	0	0	4	946 
81 	0	0	4	945 
82 	0	0	4	944 
83 	0	0	4	943 
84 	0	0	4	942 
85 	0	0	4	941 
86 	0	0	4	940 
87 	0	0	4	939 
88 	0	0	4	938 
89 	0	0	4	937 
90 	0	0	4	936 
91 	0	0	4	935 
92 	0	0	4	934 
93 	0	0	4	933 
94 	0	0	4	932 
95 	0	0	4	931 
96 	0	0	4	930 
97 	0	0	4	929 
98 	0	0	4	928 
99 	0	0	4	927 
100	0	0	4	926 
101	0	0	4	925 
102	0	0	4	924 
103	0	0	4	923 
104	0	0	4	922 
105	0	0	4	921 
106	0	0	4	920 
107	0	0	4	919 
108	0	0	4	918 
109	0	0	4	917 
110	0	0	4	916 
111	0	0	4	915 
112	0	0	4	914 
113	0	0	4	913 
114	0	0	4	912 
115	0	0	4	911 
116	0	0	4	910 
117	0	0	4	909 
118	0	0	4	908 
119	0	0	4	907 
120	0	0	4	906 
121	0	0	4	905 
122	0	0	4	904 
123	0	0	4	903 
124	0	0	4	902 
125	0	0	4	901 
126	0	0	4	900 
127	0	0	4	899 
128	0	0	4	898 
129	0	0	4	897
