# First connector Layer0 chamber MMSW type
# 2014 - 08 - 02 M.Bianco
# Panasonic pin  # m3ltilayer # layer # reado3t # Strip
2  	0	0	3	768
3  	0	0	3	767
4  	0	0	3	766
5  	0	0	3	765
6  	0	0	3	764
7  	0	0	3	763
8  	0	0	3	762
9  	0	0	3	761
10 	0	0	3	760
11 	0	0	3	759
12 	0	0	3	758
13 	0	0	3	757
14 	0	0	3	756
15 	0	0	3	755
16 	0	0	3	754
17 	0	0	3	753
18 	0	0	3	752
19 	0	0	3	751
20 	0	0	3	750
21 	0	0	3	749
22 	0	0	3	748
23 	0	0	3	747
24 	0	0	3	746
25 	0	0	3	745
26 	0	0	3	744
27 	0	0	3	743
28 	0	0	3	742
29 	0	0	3	741
30 	0	0	3	740
31 	0	0	3	739
32 	0	0	3	738
33 	0	0	3	737
34 	0	0	3	736
35 	0	0	3	735
36 	0	0	3	734
37 	0	0	3	733
38 	0	0	3	732
39 	0	0	3	731
40 	0	0	3	730
41 	0	0	3	729
42 	0	0	3	728
43 	0	0	3	727
44 	0	0	3	726
45 	0	0	3	725
46 	0	0	3	724
47 	0	0	3	723
48 	0	0	3	722
49 	0	0	3	721
50 	0	0	3	720
51 	0	0	3	719
52 	0	0	3	718
53 	0	0	3	717
54 	0	0	3	716
55 	0	0	3	715
56 	0	0	3	714
57 	0	0	3	713
58 	0	0	3	712
59 	0	0	3	711
60 	0	0	3	710
61 	0	0	3	709
62 	0	0	3	708
63 	0	0	3	707
64 	0	0	3	706
65 	0	0	3	705
66 	0	0	3	704
67 	0	0	3	703
68 	0	0	3	702
69 	0	0	3	701
70 	0	0	3	700
71 	0	0	3	699
72 	0	0	3	698
73 	0	0	3	697
74 	0	0	3	696
75 	0	0	3	695
76 	0	0	3	694
77 	0	0	3	693
78 	0	0	3	692
79 	0	0	3	691
80 	0	0	3	690
81 	0	0	3	689
82 	0	0	3	688
83 	0	0	3	687
84 	0	0	3	686
85 	0	0	3	685
86 	0	0	3	684
87 	0	0	3	683
88 	0	0	3	682
89 	0	0	3	681
90 	0	0	3	680
91 	0	0	3	679
92 	0	0	3	678
93 	0	0	3	677
94 	0	0	3	676
95 	0	0	3	675
96 	0	0	3	674
97 	0	0	3	673
98 	0	0	3	672
99 	0	0	3	671
100	0	0	3	670
101	0	0	3	669
102	0	0	3	668
103	0	0	3	667
104	0	0	3	666
105	0	0	3	665
106	0	0	3	664
107	0	0	3	663
108	0	0	3	662
109	0	0	3	661
110	0	0	3	660
111	0	0	3	659
112	0	0	3	658
113	0	0	3	657
114	0	0	3	656
115	0	0	3	655
116	0	0	3	654
117	0	0	3	653
118	0	0	3	652
119	0	0	3	651
120	0	0	3	650
121	0	0	3	649
122	0	0	3	648
123	0	0	3	647
124	0	0	3	646
125	0	0	3	645
126	0	0	3	644
127	0	0	3	643
128	0	0	3	642
129	0	0	3	641

