# Fifth Tmm connector, second on second view (Y), called C4 for chamber Tmm type
# 2014 - 04 - 04 M.Bianco
# Panasonic pin  # multilayer # layer # readout # Strip
2  	0	0	Y	148
3  	0	0	Y	147
4  	0	0	Y	149
5  	0	0	Y	146
6  	0	0	Y	150
7  	0	0	Y	145
8  	0	0	Y	151
9  	0	0	Y	144
10 	0	0	Y	152
11 	0	0	Y	143
12 	0	0	Y	153
13 	0	0	Y	142
14 	0	0	Y	154
15 	0	0	Y	141
16 	0	0	Y	155
17 	0	0	Y	140
18 	0	0	Y	156
19 	0	0	Y	139
20 	0	0	Y	157
21 	0	0	Y	138
22 	0	0	Y	158
23 	0	0	Y	137
24 	0	0	Y	159
25 	0	0	Y	136
26 	0	0	Y	160
27 	0	0	Y	135
28 	0	0	Y	161
29 	0	0	Y	134
30 	0	0	Y	162
31 	0	0	Y	133
32 	0	0	Y	163
33 	0	0	Y	132
34 	0	0	Y	164
35 	0	0	Y	131
36 	0	0	Y	165
37 	0	0	Y	130
38 	0	0	Y	166
39 	0	0	Y	129
40 	0	0	Y	167
41 	0	0	Y	128
42 	0	0	Y	168
43 	0	0	Y	127
44 	0	0	Y	169
45 	0	0	Y	126
46 	0	0	Y	170
47 	0	0	Y	125
48 	0	0	Y	171
49 	0	0	Y	124
50 	0	0	Y	172
51 	0	0	Y	123
52 	0	0	Y	173
53 	0	0	Y	-1 
54 	0	0	Y	174
55 	0	0	Y	-1 
56 	0	0	Y	175
57 	0	0	Y	-1 
58 	0	0	Y	176
59 	0	0	Y	-1 
60 	0	0	Y	177
61 	0	0	Y	-1 
62 	0	0	Y	178
63 	0	0	Y	-1 
64 	0	0	Y	179
65 	0	0	Y	-1 
66 	0	0	Y	180
67 	0	0	Y	-1 
68 	0	0	Y	181
69 	0	0	Y	-1 
70 	0	0	Y	182
71 	0	0	Y	-1 
72 	0	0	Y	183
73 	0	0	Y	-1 
74 	0	0	Y	184
75 	0	0	Y	-1 
76 	0	0	Y	185
77 	0	0	Y	238 
78 	0	0	Y	186
79 	0	0	Y	237 
80 	0	0	Y	187
81 	0	0	Y	236
82 	0	0	Y	188
83 	0	0	Y	235
84 	0	0	Y	189
85 	0	0	Y	234
86 	0	0	Y	190
87 	0	0	Y	233
88 	0	0	Y	191
89 	0	0	Y	232
90 	0	0	Y	192
91 	0	0	Y	231
92 	0	0	Y	193
93 	0	0	Y	230
94 	0	0	Y	194
95 	0	0	Y	229
96 	0	0	Y	195
97 	0	0	Y	228
98 	0	0	Y	196
99 	0	0	Y	227
100	0	0	Y	197
101	0	0	Y	226
102	0	0	Y	198
103	0	0	Y	225
104	0	0	Y	199
105	0	0	Y	224
106	0	0	Y	200
107	0	0	Y	223
108	0	0	Y	201
109	0	0	Y	222
110	0	0	Y	202
111	0	0	Y	221
112	0	0	Y	203
113	0	0	Y	220
114	0	0	Y	204
115	0	0	Y	219
116	0	0	Y	205
117	0	0	Y	218
118	0	0	Y	206
119	0	0	Y	217
120	0	0	Y	207
121	0	0	Y	216
122	0	0	Y	208
123	0	0	Y	215
124	0	0	Y	209
125	0	0	Y	214
126	0	0	Y	210
127	0	0	Y	213
128	0	0	Y	211
129	0	0	Y	212
