# Connector C4 chamber ExMe type
# 2014 - 08 - 6 M.Bianco
# Panasonic pin  # multilayer # layer # readout # Strip
2  	0	0	X	545
3  	0	0	X	544
4  	0	0	X	546
5  	0	0	X	543
6  	0	0	X	547
7  	0	0	X	542
8  	0	0	X	548
9  	0	0	X	541
10 	0	0	X	549
11 	0	0	X	540
12 	0	0	X	550
13 	0	0	X	539
14 	0	0	X	551
15 	0	0	X	538
16 	0	0	X	552
17 	0	0	X	537
18 	0	0	X	553
19 	0	0	X	536
20 	0	0	X	554
21 	0	0	X	535
22 	0	0	X	555
23 	0	0	X	534
24 	0	0	X	556
25 	0	0	X	533
26 	0	0	X	557
27 	0	0	X	532
28 	0	0	X	558
29 	0	0	X	531
30 	0	0	X	559
31 	0	0	X	530
32 	0	0	X	560
33 	0	0	X	529
34 	0	0	X	561
35 	0	0	X	528
36 	0	0	X	562
37 	0	0	X	527
38 	0	0	X	563
39 	0	0	X	526
40 	0	0	X	564
41 	0	0	X	525
42 	0	0	X	565
43 	0	0	X	524
44 	0	0	X	566
45 	0	0	X	523
46 	0	0	X	567
47 	0	0	X	522
48 	0	0	X	568
49 	0	0	X	521
50 	0	0	X	569
51 	0	0	X	520
52 	0	0	X	570
53 	0	0	X	519
54 	0	0	X	571
55 	0	0	X	518
56 	0	0	X	572
57 	0	0	X	517
58 	0	0	X	573
59 	0	0	X	516
60 	0	0	X	574
61 	0	0	X	515
62 	0	0	X	575
63 	0	0	X	514
64 	0	0	X	576
65 	0	0	X	513
66 	0	0	X	577
67 	0	0	X	640
68 	0	0	X	578
69 	0	0	X	639
70 	0	0	X	579
71 	0	0	X	638
72 	0	0	X	580
73 	0	0	X	637
74 	0	0	X	581
75 	0	0	X	636
76 	0	0	X	582
77 	0	0	X	635
78 	0	0	X	583
79 	0	0	X	634
80 	0	0	X	584
81 	0	0	X	633
82 	0	0	X	585
83 	0	0	X	632
84 	0	0	X	586
85 	0	0	X	631
86 	0	0	X	587
87 	0	0	X	630
88 	0	0	X	588
89 	0	0	X	629
90 	0	0	X	589
91 	0	0	X	628
92 	0	0	X	590
93 	0	0	X	627
94 	0	0	X	591
95 	0	0	X	626
96 	0	0	X	592
97 	0	0	X	625
98 	0	0	X	593
99 	0	0	X	624
100	0	0	X	594
101	0	0	X	623
102	0	0	X	595
103	0	0	X	622
104	0	0	X	596
105	0	0	X	621
106	0	0	X	597
107	0	0	X	620
108	0	0	X	598
109	0	0	X	619
110	0	0	X	599
111	0	0	X	618
112	0	0	X	600
113	0	0	X	617
114	0	0	X	601
115	0	0	X	616
116	0	0	X	602
117	0	0	X	615
118	0	0	X	603
119	0	0	X	614
120	0	0	X	604
121	0	0	X	613
122	0	0	X	605
123	0	0	X	612
124	0	0	X	606
125	0	0	X	611
126	0	0	X	607
127	0	0	X	610
128	0	0	X	608
129	0	0	X	609

