# Connector C2 chamber ExMe type
# 2014 - 08 - 6 M.Bianco
# Panasonic pin  # multilayer # layer # readout # Strip
2  	0	0	X	673
3  	0	0	X	672
4  	0	0	X	674
5  	0	0	X	671
6  	0	0	X	675
7  	0	0	X	670
8  	0	0	X	676
9  	0	0	X	669
10 	0	0	X	677
11 	0	0	X	668
12 	0	0	X	678
13 	0	0	X	667
14 	0	0	X	679
15 	0	0	X	666
16 	0	0	X	680
17 	0	0	X	665
18 	0	0	X	681
19 	0	0	X	664
20 	0	0	X	682
21 	0	0	X	663
22 	0	0	X	683
23 	0	0	X	662
24 	0	0	X	684
25 	0	0	X	661
26 	0	0	X	685
27 	0	0	X	660
28 	0	0	X	686
29 	0	0	X	659
30 	0	0	X	687
31 	0	0	X	658
32 	0	0	X	688
33 	0	0	X	657
34 	0	0	X	689
35 	0	0	X	656
36 	0	0	X	690
37 	0	0	X	655
38 	0	0	X	691
39 	0	0	X	654
40 	0	0	X	692
41 	0	0	X	653
42 	0	0	X	693
43 	0	0	X	652
44 	0	0	X	694
45 	0	0	X	651
46 	0	0	X	695
47 	0	0	X	650
48 	0	0	X	696
49 	0	0	X	649
50 	0	0	X	697
51 	0	0	X	648
52 	0	0	X	698
53 	0	0	X	647
54 	0	0	X	699
55 	0	0	X	646
56 	0	0	X	700
57 	0	0	X	645
58 	0	0	X	701
59 	0	0	X	644
60 	0	0	X	702
61 	0	0	X	643
62 	0	0	X	703
63 	0	0	X	642
64 	0	0	X	704
65 	0	0	X	641
66 	0	0	X	705
67 	0	0	X	768
68 	0	0	X	706
69 	0	0	X	767
70 	0	0	X	707
71 	0	0	X	766
72 	0	0	X	708
73 	0	0	X	765
74 	0	0	X	709
75 	0	0	X	764
76 	0	0	X	710
77 	0	0	X	763
78 	0	0	X	711
79 	0	0	X	762
80 	0	0	X	712
81 	0	0	X	761
82 	0	0	X	713
83 	0	0	X	760
84 	0	0	X	714
85 	0	0	X	759
86 	0	0	X	715
87 	0	0	X	758
88 	0	0	X	716
89 	0	0	X	757
90 	0	0	X	717
91 	0	0	X	756
92 	0	0	X	718
93 	0	0	X	755
94 	0	0	X	719
95 	0	0	X	754
96 	0	0	X	720
97 	0	0	X	753
98 	0	0	X	721
99 	0	0	X	752
100	0	0	X	722
101	0	0	X	751
102	0	0	X	723
103	0	0	X	750
104	0	0	X	724
105	0	0	X	749
106	0	0	X	725
107	0	0	X	748
108	0	0	X	726
109	0	0	X	747
110	0	0	X	727
111	0	0	X	746
112	0	0	X	728
113	0	0	X	745
114	0	0	X	729
115	0	0	X	744
116	0	0	X	730
117	0	0	X	743
118	0	0	X	731
119	0	0	X	742
120	0	0	X	732
121	0	0	X	741
122	0	0	X	733
123	0	0	X	740
124	0	0	X	734
125	0	0	X	739
126	0	0	X	735
127	0	0	X	738
128	0	0	X	736
129	0	0	X	737

